ID,Media,FamSize,Hilary,Trump,Age,Partner,Education,SpouseEdu,Employment,Birthplace,GBirth,Dependent,Housing,Income,Education2,PartyID,Marital
404844,7,2,1,6,82,-1,9,13,5,1,1,0,3,23,2,3,1
404845,7,0,3,6,90,2,9,-1,5,1,1,0,3,13,2,1,2
404848,7,1,2,5,44,2,12,-1,2,1,1,1,3,8,4,3,5
404851,7,1,5,7,66,-1,14,13,5,1,3,0,2,21,6,3,1
404852,7,2,1,5,68,-1,13,13,5,1,0,0,2,14,5,2,1
404854,4,2,4,5,29,-1,9,6,1,1,1,2,1,8,2,3,1
404856,7,0,4,3,49,-1,9,6,1,1,0,1,1,5,2,3,1
404857,0,1,1,1,27,2,10,-1,1,1,3,0,2,26,3,3,5
404860,3,0,3,5,50,2,10,-1,1,1,1,0,2,23,3,2,3
404862,6,6,6,4,36,1,11,9,1,1,2,4,3,3,4,3,5
404864,7,0,1,6,90,2,4,-1,5,1,0,0,1,5,1,2,2
404867,4,3,6,2,35,-1,13,13,2,1,0,2,2,26,5,1,1
404870,7,0,2,7,39,2,14,-1,1,1,0,0,2,5,6,1,3
404871,7,2,4,5,27,-1,9,9,7,1,1,2,1,8,2,4,1
404874,2,2,1,7,22,2,9,-1,1,1,1,0,4,23,2,1,5
404875,7,3,1,7,35,-1,9,12,1,1,0,1,2,25,2,2,1
404878,5,2,1,6,56,-1,13,13,1,1,1,1,1,23,5,2,1
404880,7,0,2,6,60,2,13,-1,4,1,1,0,1,19,5,1,3
404881,5,3,6,4,70,2,10,-1,5,1,1,0,1,3,3,1,2
404885,7,1,2,6,22,-1,10,10,1,1,1,0,2,7,3,3,1
